id,title,type,release_year,age_certification,genres,imdb_score,tmdb_score,stream
tm1150256,Tall Girl 2,MOVIE,2022,,"['comedy', 'romance', 'drama', 'family']",4.7,5.8,1
ts310335,Insiders,SHOW,2021,TV-MA,['reality'],4.2,6.9,1
ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,['documentation'],5.5,7.3,1
ts250998,Dirty Lines,SHOW,2022,TV-MA,"['drama', 'history']",7.4,8.3,1
tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,,"['horror', 'thriller', 'comedy']",3.9,4.1,1
ts320426,Crime Scene: The Times Square Killer,SHOW,2021,TV-MA,"['thriller', 'documentation', 'crime', 'history']",6.5,7.125,1
tm1223736,Chip and Potato: Chip's Holiday,MOVIE,2022,,"['family', 'animation']",,5.8,1
ts343427,Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",6.5,6.7,1
ts243780,Sharkdog,SHOW,2021,TV-Y,"['animation', 'comedy', 'family']",5.8,9.3,1
ts288005,"Nevertheless,",SHOW,2021,,"['drama', 'romance']",7.2,8.0,1
tm872108,A Week Away,MOVIE,2021,,"['drama', 'family', 'romance']",5.7,7.0,1
ts246178,Eden,SHOW,2021,TV-PG,"['animation', 'drama', 'scifi', 'reality', 'family', 'fantasy', 'action']",6.6,7.0,1
ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,"['documentation', 'sport']",8.3,7.7,1
tm1143898,Jana Gana Mana,MOVIE,2022,,"['drama', 'thriller', 'crime']",8.3,7.9,1
ts215989,Snabba Cash,SHOW,2021,TV-MA,"['crime', 'drama', 'thriller', 'action']",7.6,7.1,1
tm1110389,Single All the Way,MOVIE,2021,,"['romance', 'comedy', 'drama']",6.1,6.5,1
tm1031976,Dhamaka,MOVIE,2021,,"['thriller', 'crime', 'drama', 'action']",7.2,7.3,1
ts308511,Back to 15,SHOW,2022,TV-14,"['drama', 'comedy']",6.6,6.3,1
tm1093287,The River Runner,MOVIE,2021,,"['documentation', 'action']",6.9,6.7,1
tm362072,Monster,MOVIE,2021,R,"['drama', 'crime']",6.5,6.5,1
tm1120509,Never Back Down: Revolt,MOVIE,2021,R,"['action', 'crime', 'drama', 'sport']",4.0,6.6,1
ts320075,Aranyak,SHOW,2021,TV-MA,"['thriller', 'drama', 'crime']",7.9,7.7,1
ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,TV-MA,"['drama', 'romance']",6.4,6.8,1
tm1091155,Untold: Breaking Point,MOVIE,2021,R,"['documentation', 'sport']",7.6,8.0,1
ts260477,Post Mortem: No One Dies in Skarnes,SHOW,2021,TV-MA,"['thriller', 'comedy', 'drama']",7.1,,1
ts254928,D.P.,SHOW,2021,TV-MA,"['drama', 'action', 'comedy']",,8.2,1
tm1219931,Heart Parade,MOVIE,2022,,"['comedy', 'romance']",4.9,5.7,1
tm991351,Pelé,MOVIE,2021,PG-13,"['documentation', 'sport']",7.0,7.5,1
ts223450,Move to Heaven,SHOW,2021,TV-MA,['drama'],8.6,7.8,1
ts257504,Heirs to the Land,SHOW,2022,TV-MA,"['drama', 'history', 'comedy', 'scifi']",7.0,6.0,1
tm1102891,Grudge,MOVIE,2021,,"['thriller', 'crime', 'drama']",5.5,6.5,1
ts308039,A Sinister Sect: Colonia Dignidad,SHOW,2021,,['documentation'],,6.6,1
tm998858,Brian Regan: On the Rocks,MOVIE,2021,,['comedy'],6.8,6.8,1
tm894254,Penguin Bloom,MOVIE,2021,PG-13,['drama'],6.8,7.1,1
tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,PG-13,['documentation'],7.7,7.1,1
ts312200,I Am Georgina,SHOW,2022,TV-14,['reality'],3.9,7.3,1
ts346500,Wild Babies,SHOW,2022,TV-PG,['documentation'],7.7,7.6,1
ts302312,Jaguar,SHOW,2021,TV-MA,"['drama', 'war', 'action', 'history']",5.7,7.1,1
ts317720,Coming Out Colton,SHOW,2021,TV-MA,['reality'],6.7,7.6,1
tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,R,"['drama', 'documentation', 'crime']",6.9,7.0,1
ts314395,The Motive,SHOW,2021,,"['crime', 'documentation']",5.2,5.7,1
tm1020520,A Stand Worthy of Men,MOVIE,2021,,"['drama', 'comedy']",7.2,,1
tm817075,Furioza,MOVIE,2021,,"['crime', 'drama', 'action']",6.2,6.2,1
tm1137862,Four to Dinner,MOVIE,2022,,"['comedy', 'romance']",6.3,6.3,1
tm834847,Seal Team,MOVIE,2021,,"['animation', 'comedy']",5.5,7.1,1
tm876997,Most Eligible Bachelor,MOVIE,2021,,"['drama', 'romance']",6.1,5.7,1
tm1204615,Katt Williams: World War III,MOVIE,2022,,['comedy'],4.6,5.2,1
tm1096769,Lead Me Home,MOVIE,2021,,['documentation'],7.1,6.8,1
ts255486,Godzilla Singular Point,SHOW,2021,TV-14,"['animation', 'action', 'scifi', 'thriller']",6.5,7.218,1
tm1207096,Snoop Dogg's F*cn Around Comedy Special,MOVIE,2022,,"['documentation', 'comedy', 'music']",5.2,5.3,1
tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,"['animation', 'comedy', 'family']",7.3,7.0,1
ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,"['scifi', 'war', 'drama']",6.0,6.5,1
tm1166015,The Invisible Thread,MOVIE,2022,,"['drama', 'family', 'comedy']",6.7,6.8,1
tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,"['scifi', 'animation', 'action', 'drama', 'romance']",6.6,7.6,1
tm1160424,AI Love You,MOVIE,2022,PG-13,"['scifi', 'comedy', 'romance', 'drama']",4.4,5.828,1
ts258358,The Life and Movies of Erşan Kuneri,SHOW,2022,TV-MA,['comedy'],6.7,7.7,1
tm1039147,Audible,MOVIE,2021,PG-13,['documentation'],5.3,7.0,1
ts283528,This Is Pop,SHOW,2021,TV-MA,"['music', 'documentation']",6.9,7.6,1
ts276067,Maldivas,SHOW,2022,TV-MA,"['comedy', 'drama']",5.6,7.2,1
tm1215536,The Hall: Honoring the Greats of Stand-Up,MOVIE,2022,,"['documentation', 'comedy']",6.3,8.0,1
ts320335,Summer Heat,SHOW,2022,TV-MA,"['drama', 'romance']",5.6,7.8,1
ts286632,Why Are You Like This?,SHOW,2021,,['comedy'],6.4,7.7,1
ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,"['documentation', 'sport']",6.6,7.316,1
tm833467,Hurdang,MOVIE,2022,,"['drama', 'romance']",4.9,8.0,1
tm1185388,The Turning Point,MOVIE,2021,,"['drama', 'crime']",6.1,6.7,1
tm998726,Sentinelle,MOVIE,2021,,"['thriller', 'action', 'drama', 'crime']",4.7,5.9,1
ts257873,Dive Club,SHOW,2021,TV-PG,"['drama', 'family']",6.1,6.8,1
tm1077201,Stuck Together,MOVIE,2021,,['comedy'],6.3,6.0,1
tm1203307,F*ck Love Too,MOVIE,2022,,"['comedy', 'romance']",3.8,5.963,1
tm945448,Vicky and Her Mystery,MOVIE,2021,,"['drama', 'family', 'european']",6.4,7.2,1
ts296129,Elite Short Stories: Guzmán Caye Rebe,SHOW,2021,TV-MA,"['drama', 'crime', 'thriller']",7.4,8.2,1
ts331681,Trivia Quest,SHOW,2022,TV-G,"['family', 'fantasy', 'animation']",5.7,5.7,1
tm1176905,"From Meir, to Meir",MOVIE,2021,,['documentation'],,,1
ts320872,Queer Eye Germany,SHOW,2022,TV-14,['reality'],7.2,1.0,1
tm1106806,Attack of the Hollywood Clichés!,MOVIE,2021,,['documentation'],,6.1,1
ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,"['comedy', 'reality']",6.5,6.7,1
ts296179,The War Next-door,SHOW,2021,TV-MA,['comedy'],5.7,7.3,1
ts275448,Navillera,SHOW,2021,,"['drama', 'family']",8.8,8.5,1
ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,"['scifi', 'comedy', 'fantasy']",5.4,7.5,1
ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,"['drama', 'crime']",7.0,7.3,1
tm1119136,Game Changer,MOVIE,2021,,"['crime', 'comedy', 'drama', 'romance', 'thriller']",4.1,6.6,1
ts104362,Kid Cosmic,SHOW,2021,TV-Y7,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",7.9,8.8,1
tm1043290,Murder by the Coast,MOVIE,2021,PG-13,"['crime', 'documentation', 'history']",6.5,6.4,1
tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,['comedy'],6.9,6.1,1
ts345976,The Boss Baby: Back in the Crib,SHOW,2022,TV-Y7,"['animation', 'comedy', 'family', 'fantasy']",6.2,7.563,1
tm810494,The 8th Night,MOVIE,2021,,"['thriller', 'horror']",5.3,6.1,1
tm1029256,Ferry,MOVIE,2021,,"['drama', 'action', 'crime', 'thriller']",7.0,6.8,1
ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,['reality'],6.7,7.5,1
ts283610,Feels Like Ishq,SHOW,2021,TV-MA,"['drama', 'romance', 'comedy']",6.4,6.0,1
tm1144693,The Trip 6,MOVIE,2021,,['comedy'],3.2,7.3,1
tm1000619,Radhe Shyam,MOVIE,2022,,"['drama', 'romance']",5.3,5.5,1
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,"['documentation', 'reality']",6.7,7.4,1
ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,"['animation', 'fantasy', 'drama', 'family', 'music', 'comedy']",2.0,8.0,1
ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,"['documentation', 'animation']",6.8,8.3,1
tm675820,A Boy Called Christmas,MOVIE,2021,PG,"['drama', 'family', 'fantasy', 'action']",6.7,7.507,1
ts354329,Lellobee City Farm,SHOW,2022,TV-Y,['animation'],,,1
tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,,"['comedy', 'documentation']",6.1,6.8,1
ts287802,Penguin Town,SHOW,2021,TV-G,"['documentation', 'comedy', 'drama', 'family']",7.8,7.8,1
ts257315,Karma's World,SHOW,2021,TV-Y,"['animation', 'comedy', 'family']",5.8,7.0,1
ts299321,Dogs in Space,SHOW,2021,TV-Y7,"['family', 'fantasy', 'scifi', 'animation', 'action', 'comedy']",7.1,7.4,1
tm1185506,The Taming of the Shrewd,MOVIE,2022,,"['romance', 'comedy']",4.5,5.1,1
tm1083068,Operation Hyacinth,MOVIE,2021,,"['crime', 'drama', 'thriller']",6.7,6.8,1
tm879685,The Perfect Family,MOVIE,2021,,['comedy'],5.3,,1
tm466544,Sooryavanshi,MOVIE,2021,,"['action', 'thriller', 'crime']",6.3,5.7,1
ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,"['comedy', 'romance', 'drama']",6.2,6.9,1
ts317144,Adventure Beast,SHOW,2021,TV-MA,"['comedy', 'animation']",5.2,7.4,1
ts325756,Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,['documentation'],6.6,6.0,1
ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,['drama'],7.5,9.2,1
ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,"['comedy', 'drama']",6.1,7.3,1
ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,['reality'],7.5,,1
tm448707,CBI 5: The Brain,MOVIE,2022,,"['thriller', 'crime']",6.3,5.8,1
ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,"['drama', 'crime', 'thriller']",7.3,7.6,1
tm1111717,L.O.L. Surprise: The Movie,MOVIE,2021,G,"['animation', 'family', 'fantasy', 'scifi', 'western', 'action']",3.8,6.9,1
tm1111920,Making The Billion Dollar Code,MOVIE,2021,,['documentation'],,8.5,1
ts287149,Hype House,SHOW,2022,TV-14,['reality'],2.1,5.8,1
tm950444,Skater Girl,MOVIE,2021,PG,"['drama', 'family', 'sport']",6.6,7.5,1
ts239188,Kitz,SHOW,2021,TV-MA,"['drama', 'thriller']",5.7,7.4,1
ts297685,I Need Romance,SHOW,2021,TV-14,"['drama', 'romance']",7.8,6.0,1
ts308002,The Five Juanas,SHOW,2021,TV-MA,['drama'],6.9,7.4,1
tm1092892,Found,MOVIE,2021,PG,"['documentation', 'drama']",7.5,7.5,1
ts271517,The Crew,SHOW,2021,TV-14,['comedy'],6.5,7.1,1
ts257271,The Time It Takes,SHOW,2021,TV-MA,"['drama', 'romance', 'comedy']",7.1,7.1,1
tm1108010,Rabbids Invasion - Mission To Mars,MOVIE,2021,,"['animation', 'comedy']",7.8,6.0,1
ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,"['drama', 'romance']",6.9,7.6,1
ts306068,Luna Park,SHOW,2021,TV-MA,"['drama', 'romance']",6.4,8.1,1
ts346007,Savage Beauty,SHOW,2022,TV-MA,['drama'],5.0,6.7,1
tm1098514,The Falls,MOVIE,2021,,['drama'],7.0,6.8,1
tm1108621,Yara,MOVIE,2021,,"['drama', 'thriller', 'crime']",6.2,6.3,1
ts317526,Selling Tampa,SHOW,2021,TV-MA,['reality'],4.5,10.0,1
ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,"['documentation', 'action', 'drama', 'history', 'war']",7.4,7.1,1
tm1130264,Nicole Byer: BBW (Big Beautiful Weirdo),MOVIE,2021,,['comedy'],5.7,7.0,1
ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,"['animation', 'family']",7.2,8.5,1
tm1127479,Cobalt Blue,MOVIE,2022,,"['romance', 'drama']",6.6,6.6,1
tm433048,This Is the Night,MOVIE,2021,R,"['drama', 'comedy']",5.4,7.2,1
ts321254,Yeh Kaali Kaali Ankhein,SHOW,2022,TV-MA,"['drama', 'thriller', 'crime']",,7.2,1
ts270798,Love (ft. Marriage and Divorce),SHOW,2021,TV-PG,"['drama', 'romance']",6.6,6.3,1
tm972519,Don't Kill Me,MOVIE,2021,,"['fantasy', 'horror', 'romance']",4.3,4.0,1
tm1003725,A Castle for Christmas,MOVIE,2021,,"['romance', 'comedy', 'drama', 'family']",5.5,5.8,1
ts284862,Zero Chill,SHOW,2021,,"['drama', 'comedy']",,7.7,1
tm1036270,I Am All Girls,MOVIE,2021,,"['thriller', 'crime', 'drama']",5.9,6.6,1
ts302056,Titletown High,SHOW,2021,TV-14,"['reality', 'sport']",5.5,5.6,1
ts287838,Mad for Each Other,SHOW,2021,,"['comedy', 'drama', 'romance']",7.9,8.2,1
ts273318,Country Comfort,SHOW,2021,TV-PG,"['drama', 'family', 'music', 'action', 'comedy']",6.8,7.8,1
ts318024,Sea Power,SHOW,2021,TV-14,"['documentation', 'war']",7.7,,1
tm876608,Sounds Like Love,MOVIE,2021,,"['comedy', 'music', 'romance', 'drama']",5.4,6.6,1
tm1000797,Ride or Die,MOVIE,2021,R,"['thriller', 'romance', 'drama']",5.6,6.5,1
tm1096880,Thomas & Friends: All Engines Go - Race for the Sodor Cup,MOVIE,2021,,"['animation', 'family']",3.7,10.0,1
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,TV-14,"['documentation', 'crime']",6.4,6.4,1
tm858287,Jersey,MOVIE,2022,,"['drama', 'sport', 'romance']",7.3,7.2,1
tm990835,The Girl on the Train,MOVIE,2021,,"['drama', 'thriller', 'crime']",4.4,5.9,1
ts283639,Decoupled,SHOW,2021,TV-MA,"['comedy', 'drama']",8.0,8.2,1
ts296091,Elite Short Stories: Nadia Guzmán,SHOW,2021,TV-MA,"['drama', 'romance']",6.2,7.5,1
ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,"['animation', 'comedy', 'family']",8.1,8.6,1
ts289364,Cat People,SHOW,2021,TV-14,['documentation'],6.3,6.3,1
ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,"['drama', 'history', 'reality']",6.3,7.3,1
tm993435,Cousins,MOVIE,2021,R,['drama'],6.9,7.3,1
tm1191860,Oprah + Viola: A Netflix Special Event,MOVIE,2022,,['documentation'],7.2,7.7,1
tm1064532,Deep,MOVIE,2021,,"['scifi', 'thriller', 'drama']",4.8,6.4,1
tm1047190,The Phantom,MOVIE,2021,,"['documentation', 'crime']",6.5,6.1,1
ts292446,Taarak Mehta Kka Chhota Chashmah,SHOW,2021,TV-Y,"['animation', 'comedy']",6.6,,1
ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,,"['comedy', 'drama']",6.1,7.0,1
ts288997,Human: The World Within,SHOW,2021,TV-PG,['documentation'],6.8,8.7,1
tm1030495,Two,MOVIE,2021,,"['horror', 'thriller']",,5.5,1
ts282133,City of Ghosts,SHOW,2021,TV-Y7,"['animation', 'drama']",6.1,7.3,1
ts289261,Transformers: BotBots,SHOW,2022,TV-Y,"['animation', 'action', 'comedy', 'family', 'fantasy', 'scifi']",6.9,6.0,1
tm1173363,Blippi The Musical,MOVIE,2022,G,"['music', 'family']",,,1
tm1002869,Fate: The Winx Saga - The Afterparty,MOVIE,2021,PG-13,"['fantasy', 'reality', 'comedy']",6.2,8.9,1
ts287045,Fatma,SHOW,2021,TV-MA,"['drama', 'thriller', 'crime']",7.4,7.4,1
tm1001267,Secret Magic Control Agency,MOVIE,2021,,"['comedy', 'family', 'fantasy', 'animation']",6.2,7.2,1
ts258321,"Ada Twist, Scientist",SHOW,2021,,"['family', 'music', 'animation', 'comedy']",6.8,7.0,1
ts342479,Super PupZ,SHOW,2022,TV-Y7,"['comedy', 'family', 'fantasy', 'scifi']",6.6,10.0,1
ts300274,Cooking With Paris,SHOW,2021,TV-MA,['reality'],5.2,6.5,1
ts271726,Go Dog Go,SHOW,2021,TV-Y,"['animation', 'family']",7.0,8.8,1
tm1218702,Doom of Love,MOVIE,2022,,"['romance', 'drama']",4.7,8.2,1
tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,['documentation'],7.8,7.6,1
ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,"['comedy', 'drama']",6.9,,1
ts310628,MaveriX,SHOW,2022,TV-G,"['drama', 'family', 'sport', 'action']",5.8,8.0,1
tm1142517,The Witcher: Fireplace,MOVIE,2021,,[],,5.3,1
ts300456,My Unorthodox Life,SHOW,2021,TV-MA,['reality'],5.5,7.0,1
tm1146393,All Hail,MOVIE,2022,,"['drama', 'comedy']",5.6,6.3,1
ts302714,The Kingdom,SHOW,2021,TV-MA,"['crime', 'drama']",6.5,7.3,1
tm1065041,The Seven Deadly Sins: Cursed by Light,MOVIE,2021,PG-13,"['animation', 'fantasy', 'action']",6.4,7.9,1
ts288545,We the People,SHOW,2021,TV-Y7,"['animation', 'comedy', 'family', 'music']",3.6,4.5,1
ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,"['animation', 'action', 'comedy', 'family', 'fantasy']",7.3,7.8,1
ts319464,Storybots Laugh Learn Sing,SHOW,2021,,"['family', 'animation']",,,1
tm1132325,Don,MOVIE,2022,,"['romance', 'comedy', 'drama', 'action']",7.0,7.1,1
ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,"['reality', 'romance']",6.1,6.4,1
tm1038355,The Last Mercenary,MOVIE,2021,,"['action', 'comedy', 'crime', 'thriller']",5.3,6.6,1
tm890013,Lulli,MOVIE,2021,,"['fantasy', 'comedy', 'romance']",4.8,5.9,1
tm1182144,Dancing on Glass,MOVIE,2022,,"['drama', 'thriller']",5.5,6.3,1
tm1102226,"My Brother, My Sister",MOVIE,2021,,['drama'],6.0,6.5,1
tm1000037,Je suis Karl,MOVIE,2021,R,"['drama', 'thriller', 'european', 'romance']",5.4,5.5,1
ts297065,Tattoo Redo,SHOW,2021,TV-MA,['reality'],5.9,5.6,1
tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,"['documentation', 'history', 'sport']",6.9,7.4,1
ts285724,2020,SHOW,2021,TV-14,"['drama', 'crime', 'thriller']",7.9,9.5,1
ts288065,Naomi Osaka,SHOW,2021,TV-14,"['documentation', 'sport']",6.2,7.5,1
tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy']",6.7,7.8,1
tm1114205,Amina,MOVIE,2021,PG-13,"['war', 'history', 'drama', 'action']",3.8,6.4,1
ts272515,Dealer,SHOW,2021,TV-MA,"['action', 'drama', 'thriller', 'crime']",6.1,7.0,1
ts343404,Mai: A Mother's Rage,SHOW,2022,TV-MA,"['drama', 'thriller', 'crime']",,9.2,1
tm1073802,Mimi,MOVIE,2021,,"['comedy', 'drama']",,7.2,1
tm1129394,The Princess Switch 3: Romancing the Star,MOVIE,2021,PG,"['comedy', 'romance', 'drama', 'family']",5.5,6.9,1
tm949382,Looop Lapeta,MOVIE,2022,,"['romance', 'thriller', 'action', 'comedy', 'crime']",5.2,6.3,1
tm1129217,Anonymously Yours,MOVIE,2021,R,"['drama', 'romance']",5.7,7.8,1
tm1000599,The Last Forest,MOVIE,2021,,"['drama', 'documentation']",7.3,7.0,1
ts257345,Wild Abandon,SHOW,2022,TV-MA,"['drama', 'comedy']",7.1,7.6,1
tm1188819,Rumspringa,MOVIE,2022,,"['drama', 'comedy', 'romance']",5.3,5.7,1
tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,"['crime', 'drama']",6.2,6.7,1
ts291150,Soil,SHOW,2021,TV-MA,"['comedy', 'drama']",7.1,8.0,1
ts320183,Single’s Inferno,SHOW,2021,TV-PG,['reality'],7.1,8.3,1
ts315144,The Creature Cases,SHOW,2022,TV-Y,"['animation', 'comedy', 'family', 'action']",8.5,7.0,1
ts309235,Christmas Flow,SHOW,2021,TV-MA,"['romance', 'comedy', 'music']",5.7,6.9,1
ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,['drama'],7.3,7.4,1
ts346034,Blood Sisters,SHOW,2022,TV-MA,"['drama', 'crime', 'thriller']",5.0,8.7,1
tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,['documentation'],7.7,7.3,1
ts226392,Sexify,SHOW,2021,TV-MA,"['comedy', 'drama']",6.5,7.6,1
tm1187638,Ronny Chieng: Speakeasy,MOVIE,2022,,"['comedy', 'documentation']",6.3,6.2,1
ts287941,Racket Boys,SHOW,2021,TV-14,"['family', 'drama', 'comedy', 'sport']",4.0,8.7,1
tm1001108,Biggie: I Got a Story to Tell,MOVIE,2021,R,"['documentation', 'music']",6.8,7.2,1
ts320407,The Future Diary,SHOW,2021,TV-PG,"['reality', 'romance']",6.8,8.5,1
ts288540,Ray,SHOW,2021,TV-MA,"['drama', 'thriller', 'crime']",7.1,6.8,1
tm475430,Super Me,MOVIE,2021,,"['action', 'drama', 'fantasy', 'scifi']",5.8,7.7,1
tm1125844,The Whole Truth,MOVIE,2021,R,"['drama', 'horror', 'thriller']",5.1,6.3,1
tm1130995,Jonas Brothers Family Roast,MOVIE,2021,,"['comedy', 'music']",5.2,7.2,1
ts356275,Johnny Test,SHOW,2021,TV-Y,"['comedy', 'animation', 'family', 'scifi', 'action']",6.4,7.5,1
tm980657,The Soul,MOVIE,2021,,"['scifi', 'thriller', 'drama']",6.6,7.2,1
ts311887,New World,SHOW,2021,,['reality'],,7.0,1
ts273461,Word of Honor,SHOW,2021,TV-14,"['action', 'scifi', 'thriller', 'drama']",,8.7,1
ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,"['romance', 'comedy', 'drama', 'fantasy']",7.2,7.5,1
tm1201453,"Sing, Dance, Act: Kabuki featuring Toma Ikuta",MOVIE,2022,,['documentation'],6.9,7.2,1
tm993790,40 Love,MOVIE,2021,R,['comedy'],,3.0,1
ts288472,You Are My Spring,SHOW,2021,,"['drama', 'romance', 'thriller', 'fantasy']",7.4,8.1,1
tm919869,And Tomorrow the Entire World,MOVIE,2021,,"['romance', 'crime', 'drama']",6.0,5.7,1
tm1022912,One,MOVIE,2021,,"['drama', 'thriller']",6.5,6.5,1
ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,"['documentation', 'music']",7.1,7.0,1
ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,"['comedy', 'romance']",6.7,6.4,1
ts282155,Zero,SHOW,2021,TV-MA,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",5.6,7.6,1
ts188861,Battle Kitty,SHOW,2022,TV-Y7,"['animation', 'fantasy', 'scifi', 'action', 'comedy', 'family']",6.3,8.0,1
tm454879,Major Grom: Plague Doctor,MOVIE,2021,,"['action', 'crime']",6.3,6.7,1
ts279953,Law School,SHOW,2021,,"['crime', 'drama', 'thriller']",8.0,8.2,1
tm421437,Anne+,MOVIE,2021,,['drama'],6.0,6.0,1
tm1025318,Ajeeb Daastaans,MOVIE,2021,,"['drama', 'romance']",6.7,6.8,1
ts316965,Ridley Jones,SHOW,2021,TV-Y,"['animation', 'comedy', 'family', 'fantasy']",4.6,8.0,1
ts270807,"Hello, Me!",SHOW,2021,,"['comedy', 'drama', 'scifi', 'fantasy', 'romance']",7.2,7.5,1
ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,"['comedy', 'drama']",6.2,7.3,1
tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,"['action', 'fantasy']",4.7,6.4,1
ts321437,Fishbowl Wives,SHOW,2022,TV-MA,"['drama', 'romance']",6.1,6.5,1
tm1080406,"Barbie: Big City, Big Dreams",MOVIE,2021,,"['animation', 'music', 'family']",5.7,7.022,1
tm1001095,Roohi,MOVIE,2021,,"['comedy', 'horror']",4.3,4.9,1
ts345779,Barbie: It Takes Two,SHOW,2022,TV-G,"['comedy', 'family', 'animation']",6.3,8.3,1
ts282214,Let's Fight Ghost,SHOW,2021,TV-14,"['drama', 'thriller', 'action', 'fantasy', 'horror', 'romance']",6.7,9.0,1
ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,"['comedy', 'drama', 'romance']",5.6,6.0,1
ts14520,Action Pack,SHOW,2022,TV-Y,"['family', 'action', 'animation', 'fantasy', 'scifi', 'comedy']",6.3,8.2,1
tm985550,Crazy About Her,MOVIE,2021,,"['romance', 'comedy']",6.6,7.2,1
tm992279,Confessions of an Invisible Girl,MOVIE,2021,,"['comedy', 'drama']",5.2,6.9,1
ts326029,Savage Rhythm,SHOW,2022,TV-MA,"['drama', 'music']",6.3,7.7,1
tm998033,Doctor,MOVIE,2021,,"['action', 'comedy', 'thriller', 'crime']",7.5,6.7,1
tm1178876,Battle: Freestyle,MOVIE,2022,,"['drama', 'music', 'romance']",4.3,5.2,1
tm1115800,Theo Von: Regular People,MOVIE,2021,,['comedy'],5.1,7.0,1
ts330132,800 Meters,SHOW,2022,TV-MA,"['documentation', 'crime']",6.9,5.0,1
tm975741,Octonauts: The Ring of Fire,MOVIE,2021,G,['animation'],6.4,6.8,1
tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,['comedy'],7.1,,1
tm1120937,Montford: The Chickasaw Rancher,MOVIE,2021,,"['western', 'drama', 'history']",6.6,6.0,1
tm859256,Red,MOVIE,2021,,"['thriller', 'crime', 'drama']",,7.8,1
ts297763,Myth and Mogul: John DeLorean,SHOW,2021,TV-14,"['documentation', 'crime']",6.8,6.9,1
ts61384,My Love: Six Stories of True Love,SHOW,2021,TV-PG,"['reality', 'romance', 'documentation']",7.5,5.0,1
ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,"['comedy', 'crime']",6.8,7.1,1
tm989672,Creating The Queen's Gambit,MOVIE,2021,PG-13,['documentation'],6.9,8.0,1
tm1024062,Nayattu,MOVIE,2021,,"['thriller', 'drama', 'crime']",8.1,7.7,1
ts297031,Transformers: War for Cybertron: Kingdom,SHOW,2021,TV-Y7,"['action', 'scifi']",,8.1,1
