sa_id,p_id,sa_netflix,sa_hulu,sa_primevid,sa_disney
10617,tm115174,0,0,1,0
10618,ts17893,0,0,1,0
10619,tm113518,0,0,1,0
10620,tm107979,0,0,1,0
10621,tm14199,0,0,1,0
10622,tm26137,0,0,1,0
10623,tm106392,0,0,1,0
10624,tm190015,0,0,1,0
10625,tm9355,0,0,1,0
10626,tm110413,0,0,1,0
10627,tm7135,0,0,1,0
10628,ts15069,0,0,1,0
10629,ts10383,0,0,1,0
10630,tm54175,0,0,1,0
10631,tm27687,0,0,1,0
10632,ts31816,0,0,1,0
10633,tm17426,0,0,1,0
10634,tm69154,0,0,1,0
10635,tm31930,0,0,1,0
10636,tm8268,0,0,1,0
10637,tm190221,0,0,1,0
10638,tm115264,0,0,1,0
10639,tm109160,0,0,1,0
10640,ts25996,0,0,1,0
10641,tm7180,0,0,1,0
10642,tm68992,0,0,1,0
10643,tm197912,0,0,1,0
10644,tm256796,0,0,1,0
10645,tm12713,0,0,1,0
10646,tm126200,0,0,1,0
10647,tm104044,0,0,1,0
10648,tm63306,0,0,1,0
10649,tm192899,0,0,1,0
10650,ts25096,0,0,1,0
10651,tm188970,0,0,1,0
10652,tm39764,0,0,1,0
10653,ts35314,0,0,1,0
10654,tm22932,0,0,1,0
10655,tm115896,0,0,1,0
10656,ts39831,0,0,1,0
10657,tm118016,0,0,1,0
10658,tm128073,0,0,1,0
10659,tm8540,0,0,1,0
10660,tm129810,0,0,1,0
10661,tm22608,0,0,1,0
10662,tm10301,0,0,1,0
10663,tm191604,0,0,1,0
10664,tm51535,0,0,1,0
10665,tm190672,0,0,1,0
10666,tm58207,0,0,1,0
10667,ts27730,0,0,1,0
10668,ts9008,0,0,1,0
10669,tm23134,0,0,1,0
10670,tm190179,0,0,1,0
10671,tm9318,0,0,1,0
10672,tm186413,0,0,1,0
10673,ts25157,0,0,1,0
10674,tm24349,0,0,1,0
10675,tm116379,0,0,1,0
10676,tm128853,0,0,1,0
10677,tm29708,0,0,1,0
10678,tm10483,0,0,1,0
10679,tm127237,0,0,1,0
10680,tm41757,0,0,1,0
10681,ts1470,0,0,1,0
10682,tm116919,0,0,1,0
10683,tm67635,0,0,1,0
10684,tm24053,0,0,1,0
10685,tm111671,0,0,1,0
10686,tm50783,0,0,1,0
10687,tm189278,0,0,1,0
10688,tm104251,0,0,1,0
10689,ts297213,0,0,1,0
10690,tm63314,0,0,1,0
10691,tm22913,0,0,1,0
10692,tm64736,0,0,1,0
10693,ts67359,0,0,1,0
10694,tm19332,0,0,1,0
10695,tm57330,0,0,1,0
10696,tm9460,0,0,1,0
10697,tm54235,0,0,1,0
10698,tm255902,0,0,1,0
10699,tm48058,0,0,1,0
10700,tm9145,0,0,1,0
10701,ts208323,0,0,1,0
10702,tm124025,0,0,1,0
10703,tm26787,0,0,1,0
10704,tm61061,0,0,1,0
10705,tm191544,0,0,1,0
10706,tm193023,0,0,1,0
10707,tm256157,0,0,1,0
10708,tm121894,0,0,1,0
10709,tm106275,0,0,1,0
10710,tm121392,0,0,1,0
10711,tm10288,0,0,1,0
10712,tm41677,0,0,1,0
10713,tm23240,0,0,1,0
10714,tm14712,0,0,1,0
10715,tm17248,0,0,1,0
10716,tm192823,0,0,1,0
10717,tm185299,0,0,1,0
10718,tm57004,0,0,1,0
10719,tm107247,0,0,1,0
10720,tm19145,0,0,1,0
10721,tm118206,0,0,1,0
10722,tm112736,0,0,1,0
10723,tm185679,0,0,1,0
10724,tm26829,0,0,1,0
10725,tm123743,0,0,1,0
10726,tm13942,0,0,1,0
10727,tm192088,0,0,1,0
10728,tm7951,0,0,1,0
10729,tm59095,0,0,1,0
10730,tm14247,0,0,1,0
10731,tm256414,0,0,1,0
10732,tm18904,0,0,1,0
10733,tm7936,0,0,1,0
10734,tm47773,0,0,1,0
10735,tm17190,0,0,1,0
10736,ts13052,0,0,1,0
10737,tm49734,0,0,1,0
10738,tm367629,0,0,1,0
10739,tm42997,0,0,1,0
10740,tm27389,0,0,1,0
10741,tm125428,0,0,1,0
10742,tm109016,0,0,1,0
10743,tm127126,0,0,1,0
10744,tm256343,0,0,1,0
10745,ts27238,0,0,1,0
10746,ts25108,0,0,1,0
10747,tm5434,0,0,1,0
10748,tm90971,0,0,1,0
10749,tm187845,0,0,1,0
10750,tm61365,0,0,1,0
10751,tm39929,0,0,1,0
10752,tm17838,0,0,1,0
10753,tm107449,0,0,1,0
10754,tm14809,0,0,1,0
10755,tm20258,0,0,1,0
10756,tm103855,0,0,1,0
10757,tm8338,0,0,1,0
10758,tm48874,0,0,1,0
10759,tm239871,0,0,1,0
10760,tm190512,0,0,1,0
10761,tm14194,0,0,1,0
10762,tm107448,0,0,1,0
10763,tm13320,0,0,1,0
10764,tm187225,0,0,1,0
10765,tm10265,0,0,1,0
10766,tm68903,0,0,1,0
10767,tm182449,0,0,1,0
10768,tm115358,0,0,1,0
10769,tm110981,0,0,1,0
10770,tm474243,0,0,1,0
10771,tm107248,0,0,1,0
10772,tm27226,0,0,1,0
10773,tm111915,0,0,1,0
10774,tm192636,0,0,1,0
10775,tm792928,0,0,1,0
10776,tm326295,0,0,1,0
10777,tm128072,0,0,1,0
10778,tm42427,0,0,1,0
10779,tm47865,0,0,1,0
10780,tm115809,0,0,1,0
10781,tm188120,0,0,1,0
10782,tm104356,0,0,1,0
10783,tm480864,0,0,1,0
10784,tm106598,0,0,1,0
10785,tm191921,0,0,1,0
10786,tm184098,0,0,1,0
10787,tm43138,0,0,1,0
10788,tm52117,0,0,1,0
10789,tm26586,0,0,1,0
10790,tm69039,0,0,1,0
10791,tm23350,0,0,1,0
10792,tm124068,0,0,1,0
10793,tm25962,0,0,1,0
10794,tm189439,0,0,1,0
10795,tm131174,0,0,1,0
10796,tm190231,0,0,1,0
10797,tm26328,0,0,1,0
10798,tm26437,0,0,1,0
10799,tm53521,0,0,1,0
10800,tm114977,0,0,1,0
10801,tm10104,0,0,1,0
10802,tm10659,0,0,1,0
10803,tm57394,0,0,1,0
10804,tm125149,0,0,1,0
10805,ts38808,0,0,1,0
10806,tm9229,0,0,1,0
10807,tm110532,0,0,1,0
10808,tm16433,0,0,1,0
10809,tm49179,0,0,1,0
10810,tm109106,0,0,1,0
10811,tm117314,0,0,1,0
10812,tm9856,0,0,1,0
10813,tm59392,0,0,1,0
10814,tm104822,0,0,1,0
10815,tm189865,0,0,1,0
10816,tm316405,0,0,1,0
10817,tm109818,0,0,1,0
10818,tm50590,0,0,1,0
10819,tm115143,0,0,1,0
10820,tm191983,0,0,1,0
10821,tm110169,0,0,1,0
10822,tm45723,0,0,1,0
10823,tm126092,0,0,1,0
10824,tm788923,0,0,1,0
10825,tm190421,0,0,1,0
10826,tm345578,0,0,1,0
10827,tm192032,0,0,1,0
10828,tm117437,0,0,1,0
10829,tm203581,0,0,1,0
10830,tm189309,0,0,1,0
10831,tm455118,0,0,1,0
10832,tm751026,0,0,1,0
10833,tm125779,0,0,1,0
10834,tm329262,0,0,1,0
10835,tm114830,0,0,1,0
10836,tm184335,0,0,1,0
10837,tm115537,0,0,1,0
10838,ts39642,0,0,1,0
10839,tm446769,0,0,1,0
10840,tm65492,0,0,1,0
10841,tm228721,0,0,1,0
10842,tm49482,0,0,1,0
10843,tm791277,0,0,1,0
10844,tm28874,0,0,1,0
10845,tm13149,0,0,1,0
10846,tm128285,0,0,1,0
10847,tm1926,0,0,1,0
10848,tm257120,0,0,1,0
10849,tm23434,0,0,1,0
10850,tm473597,0,0,1,0
10851,tm191223,0,0,1,0
10852,tm185790,0,0,1,0
10853,tm113284,0,0,1,0
10854,tm115820,0,0,1,0
10855,tm55328,0,0,1,0
10856,tm58893,0,0,1,0
10857,tm256778,0,0,1,0
10858,tm44274,0,0,1,0
10859,tm58552,0,0,1,0
10860,tm42187,0,0,1,0
10861,tm64070,0,0,1,0
10862,tm128035,0,0,1,0
10863,ts44314,0,0,1,0
10864,tm14191,0,0,1,0
10865,tm769507,0,0,1,0
10866,tm13827,0,0,1,0
10867,tm25789,0,0,1,0
10868,tm189124,0,0,1,0
10869,ts246865,0,0,1,0
10870,tm213521,0,0,1,0
10871,tm1036981,0,0,1,0
10872,tm192213,0,0,1,0
10873,ts27243,0,0,1,0
10874,tm199470,0,0,1,0
10875,tm57193,0,0,1,0
10876,tm21579,0,0,1,0
10877,tm54394,0,0,1,0
10878,tm230455,0,0,1,0
10879,tm406354,0,0,1,0
10880,tm11620,0,0,1,0
10881,tm49173,0,0,1,0
10882,tm26653,0,0,1,0
10883,tm103443,0,0,1,0
10884,tm61202,0,0,1,0
10885,tm27441,0,0,1,0
10886,tm39134,0,0,1,0
10887,tm196365,0,0,1,0
10888,tm25690,0,0,1,0
10889,tm191600,0,0,1,0
10890,tm25675,0,0,1,0
10891,tm109755,0,0,1,0
10892,tm192650,0,0,1,0
10893,tm9397,0,0,1,0
10894,tm24064,0,0,1,0
10895,tm231880,0,0,1,0
10896,tm8505,0,0,1,0
10897,tm190288,0,0,1,0
10898,tm256686,0,0,1,0
10899,tm113226,0,0,1,0
10900,tm10129,0,0,1,0
10901,tm106397,0,0,1,0
10902,tm12774,0,0,1,0
10903,tm203696,0,0,1,0
10904,tm53257,0,0,1,0
10905,tm19309,0,0,1,0
10906,tm256669,0,0,1,0
10907,tm416466,0,0,1,0
10908,tm6395,0,0,1,0
10909,tm332311,0,0,1,0
10910,tm44884,0,0,1,0
10911,tm183883,0,0,1,0
10912,tm110676,0,0,1,0
10913,tm118690,0,0,1,0
10914,tm116395,0,0,1,0
10915,tm193173,0,0,1,0
10916,tm466045,0,0,1,0
10917,tm16525,0,0,1,0
10918,tm23595,0,0,1,0
10919,tm334881,0,0,1,0
10920,ts71025,0,0,1,0
10921,tm129539,0,0,1,0
10922,tm978430,0,0,1,0
10923,tm12563,0,0,1,0
10924,tm322360,0,0,1,0
10925,tm13621,0,0,1,0
10926,tm117500,0,0,1,0
10927,ts28352,0,0,1,0
10928,tm195452,0,0,1,0
10929,tm106168,0,0,1,0
10930,tm41169,0,0,1,0
10931,tm108009,0,0,1,0
10932,tm6851,0,0,1,0
10933,tm106306,0,0,1,0
10934,tm182345,0,0,1,0
10935,tm9286,0,0,1,0
10936,tm989887,0,0,1,0
10937,tm210162,0,0,1,0
10938,tm9387,0,0,1,0
10939,tm117368,0,0,1,0
10940,tm109465,0,0,1,0
10941,tm194016,0,0,1,0
10942,tm109756,0,0,1,0
10943,tm232696,0,0,1,0
10944,tm342278,0,0,1,0
10945,tm14537,0,0,1,0
10946,tm215307,0,0,1,0
10947,tm110852,0,0,1,0
10948,tm608290,0,0,1,0
10949,tm8243,0,0,1,0
10950,tm14570,0,0,1,0
10951,tm38007,0,0,1,0
10952,tm45164,0,0,1,0
10953,tm9718,0,0,1,0
10954,tm187177,0,0,1,0
10955,tm114997,0,0,1,0
10956,tm771725,0,0,1,0
10957,tm222630,0,0,1,0
10958,tm907472,0,0,1,0
10959,tm781927,0,0,1,0
10960,tm105014,0,0,1,0
10961,tm20440,0,0,1,0
10962,tm310881,0,0,1,0
10963,tm21178,0,0,1,0
10964,tm125641,0,0,1,0
10965,tm674374,0,0,1,0
10966,tm24538,0,0,1,0
10967,tm256697,0,0,1,0
10968,tm41679,0,0,1,0
10969,tm54854,0,0,1,0
10970,tm764788,0,0,1,0
10971,tm192989,0,0,1,0
10972,tm308068,0,0,1,0
10973,tm767031,0,0,1,0
10974,tm256463,0,0,1,0
10975,tm105398,0,0,1,0
10976,tm106938,0,0,1,0
10977,tm17791,0,0,1,0
10978,tm116419,0,0,1,0
10979,tm1060917,0,0,1,0
10980,tm119793,0,0,1,0
10981,tm116462,0,0,1,0
10982,tm780435,0,0,1,0
10983,tm47797,0,0,1,0
10984,tm14083,0,0,1,0
10985,tm371580,0,0,1,0
10986,tm115536,0,0,1,0
10987,tm191083,0,0,1,0
10988,tm108440,0,0,1,0
10989,tm191725,0,0,1,0
10990,tm310535,0,0,1,0
10991,tm580638,0,0,1,0
10992,tm206368,0,0,1,0
10993,tm1048805,0,0,1,0
10994,tm19907,0,0,1,0
10995,tm465919,0,0,1,0
10996,tm607952,0,0,1,0
10997,tm639678,0,0,1,0
10998,tm1093365,0,0,1,0
10999,tm186028,0,0,1,0
11000,tm316512,0,0,1,0
11001,tm193797,0,0,1,0
11002,tm569865,0,0,1,0
11003,tm571274,0,0,1,0
11004,tm335480,0,0,1,0
11005,tm787892,0,0,1,0
11006,tm720996,0,0,1,0
11007,tm569671,0,0,1,0
11008,tm330954,0,0,1,0
11009,tm114200,0,0,1,0
11010,tm767133,0,0,1,0
11011,ts7242,0,0,1,0
11012,tm12947,0,0,1,0
11013,tm21758,0,0,1,0
11014,tm116502,0,0,1,0
11015,tm67302,0,0,1,0
11016,tm793510,0,0,1,0
11017,tm192917,0,0,1,0
11018,tm319236,0,0,1,0
11019,tm189236,0,0,1,0
11020,tm117324,0,0,1,0
11021,tm947048,0,0,1,0
11022,tm54991,0,0,1,0
11023,tm189044,0,0,1,0
11024,tm8376,0,0,1,0
11025,tm125219,0,0,1,0
11026,tm350467,0,0,1,0
11027,tm771230,0,0,1,0
11028,tm5712,0,0,1,0
11029,tm126766,0,0,1,0
11030,tm59229,0,0,1,0
11031,tm241976,0,0,1,0
11032,tm10428,0,0,1,0
11033,tm9130,0,0,1,0
11034,tm194889,0,0,1,0
11035,tm190058,0,0,1,0
11036,tm306872,0,0,1,0
11037,tm756031,0,0,1,0
11038,tm21231,0,0,1,0
11039,tm26163,0,0,1,0
11040,tm331952,0,0,1,0
11041,tm7969,0,0,1,0
11042,tm8522,0,0,1,0
11043,tm192473,0,0,1,0
11044,tm254942,0,0,1,0
11045,tm771437,0,0,1,0
11046,tm319165,0,0,1,0
11047,tm766072,0,0,1,0
11048,tm795306,0,0,1,0
11049,tm785002,0,0,1,0
11050,tm127953,0,0,1,0
11051,tm21087,0,0,1,0
11052,tm424606,0,0,1,0
11053,tm81482,0,0,1,0
11054,ts11,0,0,1,0
11055,ts21483,0,0,1,0
11056,ts22280,0,0,1,0
11057,ts21608,0,0,1,0
11058,ts10620,0,0,1,0
11059,tm50314,0,0,1,0
11060,ts8308,0,0,1,0
11061,tm34089,0,0,1,0
11062,ts20552,0,0,1,0
11063,tm30136,0,0,1,0
11064,ts21182,0,0,1,0
11065,tm154243,0,0,1,0
11066,tm27140,0,0,1,0
11067,ts20307,0,0,1,0
11068,tm85291,0,0,1,0
11069,tm29815,0,0,1,0
11070,tm2193,0,0,1,0
11071,tm176784,0,0,1,0
11072,tm136410,0,0,1,0
11073,ts22265,0,0,1,0
11074,tm89680,0,0,1,0
11075,ts32186,0,0,1,0
11076,tm104347,0,0,1,0
11077,ts30470,0,0,1,0
11078,tm89991,0,0,1,0
11079,tm48661,0,0,1,0
11080,tm156145,0,0,1,0
11081,tm145587,0,0,1,0
11082,tm105329,0,0,1,0
11083,ts10891,0,0,1,0
11084,ts20472,0,0,1,0
11085,tm111540,0,0,1,0
11086,tm52046,0,0,1,0
11087,ts2230,0,0,1,0
11088,tm28557,0,0,1,0
11089,tm85617,0,0,1,0
11090,ts31938,0,0,1,0
11091,tm134019,0,0,1,0
11092,tm106952,0,0,1,0
11093,tm43271,0,0,1,0
11094,tm130044,0,0,1,0
11095,tm39380,0,0,1,0
11096,tm87957,0,0,1,0
11097,tm101914,0,0,1,0
11098,tm39944,0,0,1,0
11099,tm53920,0,0,1,0
11100,ts21197,0,0,1,0
11101,tm143969,0,0,1,0
11102,tm94303,0,0,1,0
11103,tm27526,0,0,1,0
11104,tm52316,0,0,1,0
11105,tm109137,0,0,1,0
11106,tm83260,0,0,1,0
11107,ts11540,0,0,1,0
11108,tm132485,0,0,1,0
11109,tm54343,0,0,1,0
11110,tm137954,0,0,1,0
11111,tm65052,0,0,1,0
11112,tm46993,0,0,1,0
11113,ts22065,0,0,1,0
11114,tm28828,0,0,1,0
11115,tm121026,0,0,1,0
11116,tm139401,0,0,1,0
11117,ts30508,0,0,1,0
11118,tm68104,0,0,1,0
11119,tm90219,0,0,1,0
11120,ts15638,0,0,1,0
11121,tm36810,0,0,1,0
11122,tm132013,0,0,1,0
11123,tm74464,0,0,1,0
11124,tm34871,0,0,1,0
11125,tm39982,0,0,1,0
11126,tm50666,0,0,1,0
11127,ts23620,0,0,1,0
11128,ts21434,0,0,1,0
11129,tm156213,0,0,1,0
11130,tm37117,0,0,1,0
11131,tm86617,0,0,1,0
11132,tm93556,0,0,1,0
11133,tm90808,0,0,1,0
11134,ts22285,0,0,1,0
11135,tm59586,0,0,1,0
11136,tm78761,0,0,1,0
11137,ts15745,0,0,1,0
11138,tm29208,0,0,1,0
11139,ts20596,0,0,1,0
11140,tm119937,0,0,1,0
11141,tm173352,0,0,1,0
11142,tm172025,0,0,1,0
11143,tm133367,0,0,1,0
11144,tm148154,0,0,1,0
11145,tm161164,0,0,1,0
11146,tm109861,0,0,1,0
11147,tm118900,0,0,1,0
11148,tm151385,0,0,1,0
11149,tm146871,0,0,1,0
11150,tm52618,0,0,1,0
11151,tm80363,0,0,1,0
11152,tm135639,0,0,1,0
11153,ts22486,0,0,1,0
11154,tm144583,0,0,1,0
11155,tm142888,0,0,1,0
11156,ts21489,0,0,1,0
11157,tm98815,0,0,1,0
11158,ts30378,0,0,1,0
11159,tm102234,0,0,1,0
11160,ts8805,0,0,1,0
11161,tm168811,0,0,1,0
11162,tm79354,0,0,1,0
11163,ts17993,0,0,1,0
11164,ts25510,0,0,1,0
11165,tm101267,0,0,1,0
11166,ts29606,0,0,1,0
11167,ts21706,0,0,1,0
11168,tm129271,0,0,1,0
11169,tm23119,0,0,1,0
11170,tm24056,0,0,1,0
11171,tm152103,0,0,1,0
11172,ts82184,0,0,1,0
11173,ts21615,0,0,1,0
11174,tm165227,0,0,1,0
11175,ts31191,0,0,1,0
11176,tm171643,0,0,1,0
11177,tm86924,0,0,1,0
11178,tm88282,0,0,1,0
11179,ts21533,0,0,1,0
11180,ts37799,0,0,1,0
11181,tm116167,0,0,1,0
11182,tm87000,0,0,1,0
11183,tm102693,0,0,1,0
11184,tm40382,0,0,1,0
11185,ts21688,0,0,1,0
11186,ts21485,0,0,1,0
11187,tm90503,0,0,1,0
11188,tm145000,0,0,1,0
11189,tm167544,0,0,1,0
11190,ts22318,0,0,1,0
11191,tm96019,0,0,1,0
11192,tm152842,0,0,1,0
11193,tm111292,0,0,1,0
11194,ts25399,0,0,1,0
11195,tm90716,0,0,1,0
11196,ts44819,0,0,1,0
11197,ts26322,0,0,1,0
11198,ts15414,0,0,1,0
11199,tm103710,0,0,1,0
11200,tm149634,0,0,1,0
11201,tm129474,0,0,1,0
11202,tm80472,0,0,1,0
11203,tm82597,0,0,1,0
11204,tm81284,0,0,1,0
11205,tm152125,0,0,1,0
11206,tm73749,0,0,1,0
11207,ts13841,0,0,1,0
11208,tm132766,0,0,1,0
11209,tm78425,0,0,1,0
11210,ts33559,0,0,1,0
11211,tm143803,0,0,1,0
11212,tm29424,0,0,1,0
11213,ts12965,0,0,1,0
11214,ts24346,0,0,1,0
11215,tm160444,0,0,1,0
11216,tm69719,0,0,1,0
11217,ts20870,0,0,1,0
11218,ts47142,0,0,1,0
11219,tm137160,0,0,1,0
11220,tm83042,0,0,1,0
11221,ts21494,0,0,1,0
11222,ts32321,0,0,1,0
11223,tm89698,0,0,1,0
11224,ts16264,0,0,1,0
11225,ts24041,0,0,1,0
11226,tm25679,0,0,1,0
11227,tm31354,0,0,1,0
11228,ts4091,0,0,1,0
11229,ts20553,0,0,1,0
11230,tm460666,0,0,1,0
11231,tm171837,0,0,1,0
11232,tm147221,0,0,1,0
11233,ts21513,0,0,1,0
11234,tm80801,0,0,1,0
11235,tm50719,0,0,1,0
11236,tm93044,0,0,1,0
11237,ts20526,0,0,1,0
11238,tm166759,0,0,1,0
11239,tm79650,0,0,1,0
11240,tm35827,0,0,1,0
11241,ts6166,0,0,1,0
11242,tm144471,0,0,1,0
11243,tm32932,0,0,1,0
11244,tm153881,0,0,1,0
11245,tm34422,0,0,1,0
11246,tm79786,0,0,1,0
11247,tm70854,0,0,1,0
11248,tm171822,0,0,1,0
11249,tm143436,0,0,1,0
11250,tm107917,0,0,1,0
11251,tm106691,0,0,1,0
11252,ts21600,0,0,1,0
11253,tm33666,0,0,1,0
11254,ts12930,0,0,1,0
11255,tm43898,0,0,1,0
11256,tm96305,0,0,1,0
11257,tm116178,0,0,1,0
11258,tm84855,0,0,1,0
11259,tm107845,0,0,1,0
11260,tm23936,0,0,1,0
11261,ts24110,0,0,1,0
11262,ts21183,0,0,1,0
11263,tm104577,0,0,1,0
11264,tm120849,0,0,1,0
11265,ts20593,0,0,1,0
11266,tm41879,0,0,1,0
11267,ts23273,0,0,1,0
11268,tm28143,0,0,1,0
11269,ts27459,0,0,1,0
11270,tm90672,0,0,1,0
11271,tm70842,0,0,1,0
11272,ts35948,0,0,1,0
11273,tm77944,0,0,1,0
11274,tm93493,0,0,1,0
11275,tm147978,0,0,1,0
11276,ts17343,0,0,1,0
11277,ts32764,0,0,1,0
11278,ts29983,0,0,1,0
11279,tm39301,0,0,1,0
11280,tm52958,0,0,1,0
11281,ts31754,0,0,1,0
11282,ts21196,0,0,1,0
11283,tm150210,0,0,1,0
11284,tm81137,0,0,1,0
11285,tm94586,0,0,1,0
11286,tm55690,0,0,1,0
11287,tm147112,0,0,1,0
11288,tm129793,0,0,1,0
11289,tm99434,0,0,1,0
11290,tm31658,0,0,1,0
11291,tm138565,0,0,1,0
11292,ts24531,0,0,1,0
11293,tm30335,0,0,1,0
11294,tm154899,0,0,1,0
11295,tm41806,0,0,1,0
11296,tm160398,0,0,1,0
11297,tm136527,0,0,1,0
11298,tm96538,0,0,1,0
11299,tm54739,0,0,1,0
11300,tm90086,0,0,1,0
11301,ts20575,0,0,1,0
11302,tm132553,0,0,1,0
11303,ts37737,0,0,1,0
11304,tm97969,0,0,1,0
11305,ts28522,0,0,1,0
11306,tm96456,0,0,1,0
11307,ts1401,0,0,1,0
11308,ts23740,0,0,1,0
11309,ts29084,0,0,1,0
11310,tm50758,0,0,1,0
11311,tm116936,0,0,1,0
11312,tm129931,0,0,1,0
11313,tm103707,0,0,1,0
11314,tm85533,0,0,1,0
11315,tm115036,0,0,1,0
11316,ts20535,0,0,1,0
11317,ts17891,0,0,1,0
11318,tm78987,0,0,1,0
11319,ts23955,0,0,1,0
11320,tm131900,0,0,1,0
11321,ts1096,0,0,1,0
11322,tm59272,0,0,1,0
11323,tm52671,0,0,1,0
11324,ts38010,0,0,1,0
11325,tm86364,0,0,1,0
11326,ts43866,0,0,1,0
11327,tm67935,0,0,1,0
11328,tm175500,0,0,1,0
11329,tm107292,0,0,1,0
11330,tm117808,0,0,1,0
11331,tm129892,0,0,1,0
11332,tm30736,0,0,1,0
11333,tm168404,0,0,1,0
11334,ts21478,0,0,1,0
11335,ts52515,0,0,1,0
11336,ts21623,0,0,1,0
11337,tm28729,0,0,1,0
11338,ts23384,0,0,1,0
11339,ts17364,0,0,1,0
11340,tm279766,0,0,1,0
11341,tm154003,0,0,1,0
11342,tm41259,0,0,1,0
11343,tm143319,0,0,1,0
11344,ts22345,0,0,1,0
11345,ts28500,0,0,1,0
11346,ts17022,0,0,1,0
11347,ts1740,0,0,1,0
11348,tm97413,0,0,1,0
11349,ts30146,0,0,1,0
11350,tm133988,0,0,1,0
11351,tm185884,0,0,1,0
11352,tm22576,0,0,1,0
11353,ts26428,0,0,1,0
11354,tm143189,0,0,1,0
11355,tm78228,0,0,1,0
11356,tm146273,0,0,1,0
11357,ts30257,0,0,1,0
11358,tm104496,0,0,1,0
11359,ts27120,0,0,1,0
11360,ts31759,0,0,1,0
11361,tm77103,0,0,1,0
11362,ts35960,0,0,1,0
11363,tm146883,0,0,1,0
11364,tm92451,0,0,1,0
11365,tm150462,0,0,1,0
11366,tm72278,0,0,1,0
11367,ts19187,0,0,1,0
11368,tm36898,0,0,1,0
11369,tm99528,0,0,1,0
11370,tm102101,0,0,1,0
11371,ts16832,0,0,1,0
11372,tm92344,0,0,1,0
11373,tm158212,0,0,1,0
11374,ts34311,0,0,1,0
11375,tm44060,0,0,1,0
11376,tm68185,0,0,1,0
11377,tm77267,0,0,1,0
11378,tm137190,0,0,1,0
11379,tm87522,0,0,1,0
11380,tm36475,0,0,1,0
11381,tm33944,0,0,1,0
11382,tm87264,0,0,1,0
11383,tm30883,0,0,1,0
11384,tm41567,0,0,1,0
11385,tm244078,0,0,1,0
11386,tm76603,0,0,1,0
11387,ts26678,0,0,1,0
11388,tm129482,0,0,1,0
11389,tm106064,0,0,1,0
11390,tm149787,0,0,1,0
11391,ts36227,0,0,1,0
11392,tm185422,0,0,1,0
11393,ts17018,0,0,1,0
11394,tm81631,0,0,1,0
11395,tm178550,0,0,1,0
11396,tm98912,0,0,1,0
11397,tm147582,0,0,1,0
11398,ts26043,0,0,1,0
11399,tm91497,0,0,1,0
11400,ts21994,0,0,1,0
11401,tm134022,0,0,1,0
11402,tm134351,0,0,1,0
11403,tm168024,0,0,1,0
11404,tm110042,0,0,1,0
11405,tm52037,0,0,1,0
11406,tm134054,0,0,1,0
11407,tm30289,0,0,1,0
11408,ts23517,0,0,1,0
11409,tm23960,0,0,1,0
11410,tm138099,0,0,1,0
11411,tm148282,0,0,1,0
11412,ts25753,0,0,1,0
11413,tm151522,0,0,1,0
11414,ts34890,0,0,1,0
11415,tm133127,0,0,1,0
11416,tm111200,0,0,1,0
11417,tm79216,0,0,1,0
11418,ts16544,0,0,1,0
11419,tm36352,0,0,1,0
11420,ts12699,0,0,1,0
11421,tm47897,0,0,1,0
11422,tm36140,0,0,1,0
11423,tm73984,0,0,1,0
11424,tm165169,0,0,1,0
11425,ts8597,0,0,1,0
11426,tm88553,0,0,1,0
11427,tm31944,0,0,1,0
11428,tm77110,0,0,1,0
11429,tm146686,0,0,1,0
11430,tm36954,0,0,1,0
11431,tm68227,0,0,1,0
11432,ts21664,0,0,1,0
11433,tm37380,0,0,1,0
11434,ts24450,0,0,1,0
11435,tm149935,0,0,1,0
11436,tm129612,0,0,1,0
11437,tm154507,0,0,1,0
11438,tm76514,0,0,1,0
11439,tm53839,0,0,1,0
11440,tm58703,0,0,1,0
11441,ts33027,0,0,1,0
11442,tm95599,0,0,1,0
11443,tm164605,0,0,1,0
11444,tm80224,0,0,1,0
11445,tm860463,0,0,1,0
11446,tm98818,0,0,1,0
11447,ts25951,0,0,1,0
11448,tm86150,0,0,1,0
11449,ts43509,0,0,1,0
11450,tm34427,0,0,1,0
11451,tm132528,0,0,1,0
11452,tm121666,0,0,1,0
11453,ts57359,0,0,1,0
11454,tm26457,0,0,1,0
11455,ts32190,0,0,1,0
11456,tm75584,0,0,1,0
11457,ts34907,0,0,1,0
11458,tm41001,0,0,1,0
11459,tm28736,0,0,1,0
11460,tm32069,0,0,1,0
11461,tm78853,0,0,1,0
11462,ts6048,0,0,1,0
11463,ts328378,0,0,1,0
11464,tm150181,0,0,1,0
11465,tm146370,0,0,1,0
11466,tm24078,0,0,1,0
11467,tm185784,0,0,1,0
11468,ts52849,0,0,1,0
11469,tm37384,0,0,1,0
11470,tm105531,0,0,1,0
11471,ts5273,0,0,1,0
11472,tm240267,0,0,1,0
11473,tm273643,0,0,1,0
11474,tm221221,0,0,1,0
11475,tm43047,0,0,1,0
11476,ts44381,0,0,1,0
11477,ts75595,0,0,1,0
11478,tm47560,0,0,1,0
11479,ts55642,0,0,1,0
11480,tm97810,0,0,1,0
11481,tm690988,0,0,1,0
11482,ts21851,0,0,1,0
11483,ts76526,0,0,1,0
11484,ts19073,0,0,1,0
11485,tm109112,0,0,1,0
11486,tm82754,0,0,1,0
11487,tm33152,0,0,1,0
11488,ts28902,0,0,1,0
