3732,tm814734,4.9,5.3
3733,tm912373,7.2,7.2
3734,tm916997,6.1,7.7
3735,tm465408,5.5,5.8
3736,tm826473,,7.639
3737,tm932595,5.4,6.2
3738,tm454156,6.2,6.3
3739,ts221365,,6.6
3740,tm889679,5.4,6.3
3741,ts251560,7.3,7.8
3742,tm502151,5.3,5.7
3743,ts223242,7.1,8.1
3744,ts237773,,6.9
3745,ts268099,6.5,4.3
3746,tm927286,6.8,7.6
3747,tm881162,7.6,7.7
3748,tm319139,5.0,6.1
3749,tm461159,5.8,6.7
3750,tm305433,6.9,6.5
3751,ts314529,,
3752,tm980097,2.7,3.4
3753,ts237488,,7.9
3754,tm485801,4.3,5.3
3755,tm978401,,6.7
3756,ts253722,6.4,8.5
3757,ts268890,7.6,7.763
3758,tm835869,5.6,6.543
3759,ts114080,6.2,6.6
3760,ts219049,,9.0
3761,ts251512,7.4,7.0
3762,ts90356,7.4,7.1
3763,ts222325,7.8,8.7
3764,ts89291,6.8,6.3
3765,ts225544,8.1,7.5
3766,tm836662,5.9,6.8
3767,ts251618,5.0,6.9
3768,ts85451,7.1,6.9
3769,tm457856,7.2,6.9
3770,ts226403,6.8,7.3
3771,ts90902,7.8,8.4
3772,tm464435,7.1,6.9
3773,ts224891,,7.2
3774,ts218176,6.3,7.5
3775,ts222380,7.5,8.6
3776,ts236653,6.6,10.0
3777,ts252166,6.6,6.4
3778,ts245653,,7.6
3779,tm823488,7.0,7.0
3780,tm816992,6.1,6.7
3781,ts225669,,7.2
3782,ts255809,7.0,7.5
3783,ts237208,7.4,6.9
3784,ts88271,7.6,8.3
3785,ts256853,8.2,9.0
3786,ts87320,7.6,9.0
3787,tm854278,,5.863
3788,tm467804,,5.2
3789,ts225410,,8.5
3790,tm451502,2.6,4.2
3791,tm884369,8.6,8.9
3792,tm454096,4.6,5.3
3793,tm850454,7.2,6.1
3794,ts251272,5.8,8.0
3795,tm814150,5.8,6.2
3796,ts90980,7.4,6.9
3797,ts185885,6.8,7.0
3798,tm864480,6.1,6.1
3799,ts227412,8.1,8.8
3800,ts221366,,7.1
3801,ts91741,6.8,6.8
3802,tm518467,5.6,7.3
3803,ts254293,7.1,6.2
3804,tm844250,7.3,6.8
3805,tm816593,5.8,6.0
3806,ts251119,6.5,6.3
3807,ts237111,6.8,7.2
3808,ts233530,6.9,7.0
3809,tm366245,3.1,5.4
3810,tm948100,4.9,5.0
3811,tm857399,6.8,7.0
3812,ts237014,,7.5
3813,tm941382,7.5,7.6
3814,tm571805,6.1,6.2
3815,tm931330,7.3,8.4
3816,ts351349,7.8,7.2
3817,tm981863,2.6,
3818,tm932201,,8.2
3819,ts314647,,
3820,tm494731,4.4,6.3
3821,tm470378,7.0,6.9
3822,tm1081074,6.7,6.8
3823,ts105601,7.5,8.0
3824,ts269844,8.1,8.1
3825,ts101874,7.2,6.8
3826,ts89656,7.3,8.2
3827,tm452962,6.6,6.7
3828,ts267956,,7.9
3829,ts217389,6.7,9.0
3830,ts236332,3.9,5.9
3831,tm898169,,7.8
3832,ts85510,7.6,8.2
3833,ts187386,6.4,9.2
3834,tm894619,6.3,7.7
3835,tm458893,4.8,5.7
3836,tm897170,5.6,5.8
3837,ts254767,7.3,7.6
3838,tm449590,4.6,5.2
3839,tm884581,6.0,7.8
3840,ts104168,6.8,7.4
3841,ts221363,7.6,7.1
3842,ts222049,7.6,7.5
3843,tm898262,6.4,6.752
3844,tm462611,5.9,6.8
3845,tm844513,7.0,7.8
3846,tm854876,6.1,7.0
3847,ts237071,6.8,7.0
3848,tm987599,5.4,5.9
3849,tm462778,7.3,6.9
3850,tm890660,5.7,6.1
3851,tm421560,5.9,6.5
3852,tm857397,6.9,7.2
3853,tm472766,6.1,6.7
3854,tm460360,5.9,5.8
3855,tm973536,6.0,7.0
3856,ts191121,5.6,6.8
3857,ts213232,5.9,6.2
3858,tm462660,6.4,6.3
3859,ts251378,7.4,7.4
3860,ts218890,6.0,7.7
3861,ts268592,6.0,
3862,ts216593,,7.9
3863,ts241460,,8.3
3864,ts88552,6.7,9.1
3865,ts87361,6.2,8.3
3866,ts296153,6.7,7.8
3867,tm946604,5.9,6.0
3868,tm514257,6.3,6.6
3869,tm933826,6.8,7.0
3870,tm835432,5.6,6.217
3871,tm933447,7.1,7.7
3872,ts224164,,7.4
3873,tm1147120,,4.8
3874,tm453098,6.2,6.6
3875,ts270465,7.8,7.6
3876,tm886283,5.0,5.6
3877,ts214192,5.1,4.0
3878,tm920096,5.5,1.0
3879,ts250871,7.2,7.0
3880,ts252141,6.1,6.6
3881,ts87488,5.4,7.7
3882,ts222606,7.6,9.1
3883,tm475501,7.2,6.8
3884,tm464888,6.8,6.1
3885,tm880059,5.9,6.2
3886,ts216744,7.7,
3887,ts251783,,9.3
3888,tm933639,5.3,7.1
3889,tm675171,7.4,6.8
3890,ts314648,7.1,5.3
3891,ts214579,6.9,9.0
3892,ts270742,7.8,8.5
3893,ts228502,4.9,8.0
3894,tm455410,4.9,6.6
3895,ts214462,6.5,10.0
3896,ts104485,6.2,7.2
3897,ts214280,6.4,7.1
3898,tm450673,5.6,5.4
3899,tm855827,6.1,6.1
3900,tm1108868,3.1,3.7
3901,tm812781,6.7,6.8
3902,ts88133,7.2,7.8
3903,tm857921,,7.0
3904,tm494531,7.2,7.3
3905,ts89361,5.3,7.5
3906,ts268758,5.5,6.8
3907,tm912400,6.6,6.1
3908,tm465513,3.5,6.7
3909,tm944331,6.4,8.2
3910,ts236769,7.6,7.4
3911,tm823302,6.8,6.8
3912,tm496648,6.5,7.0
3913,tm430106,7.1,7.5
3914,ts225379,,8.6
3915,ts224794,,8.3
3916,ts306187,6.4,8.6
3917,ts236182,5.1,5.2
3918,ts231260,6.8,
3919,ts188840,7.1,6.9
3920,ts268648,6.9,5.5
3921,tm817542,8.2,8.0
3922,tm918043,7.3,7.2
3923,tm454861,7.2,6.6
3924,tm450698,6.2,6.2
3925,ts103935,7.3,7.6
3926,tm889629,5.7,6.3
3927,tm895839,5.5,6.2
3928,ts89696,6.9,7.7
3929,ts190452,7.1,7.1
3930,ts215869,5.6,8.0
3931,ts90280,5.8,6.6
3932,tm474548,5.7,6.0
3933,tm946718,6.4,6.0
3934,ts100354,7.9,8.3
3935,ts88471,7.8,7.2
3936,tm466255,6.5,6.7
3937,tm832903,5.1,6.3
3938,tm450832,4.6,5.2
3939,tm450462,7.3,7.1
3940,tm882887,7.2,7.1
3941,ts225647,,8.8
3942,ts86928,8.0,8.7
3943,tm847678,,5.4
3944,tm960414,5.8,6.4
3945,ts90640,8.2,10.0
3946,tm945168,7.2,7.4
3947,tm889200,,6.9
3948,ts84639,5.9,7.0
3949,ts251094,6.2,8.8
3950,tm466954,2.6,4.1
3951,tm857805,,6.5
3952,ts86940,6.5,6.7
3953,ts89315,6.7,5.4
3954,tm848663,,5.2
3955,ts256898,,6.1
3956,tm413558,6.8,7.0
3957,tm827168,,6.3
3958,ts87698,7.8,8.8
3959,tm679284,5.5,6.5
3960,tm925858,5.6,6.0
3961,tm972010,3.1,6.0
3962,tm483420,6.9,7.1
3963,ts91034,4.9,7.0
3964,tm821164,2.6,5.7
3965,tm514494,6.2,6.5
3966,ts87489,6.9,7.1
3967,tm825102,8.3,7.8
3968,ts217045,6.9,7.9
3969,ts235979,7.3,7.5
3970,ts88169,6.7,7.5
3971,ts256297,5.8,9.0
3972,tm932609,4.8,5.4
3973,tm447755,5.1,6.8
3974,tm448767,7.2,7.4
3975,tm462277,6.6,6.5
3976,ts253549,,10.0
3977,ts252661,6.4,6.7
3978,tm970327,7.3,
3979,tm814894,6.8,6.7
3980,ts256606,7.4,7.1
3981,tm843276,6.5,7.9
3982,tm949267,6.4,7.6
3983,tm919106,8.1,8.2
3984,tm850862,,7.2
3985,tm494847,6.2,6.5
3986,ts254817,7.3,7.6
3987,ts215166,6.4,6.8
3988,tm931436,4.3,6.3
3989,tm943718,5.8,6.5
3990,ts251621,7.1,8.0
3991,tm837690,7.2,8.0
3992,tm484989,4.6,4.8
3993,ts216513,6.4,7.2
3994,tm879609,6.7,6.5
3995,tm897418,5.9,6.2
3996,tm863890,5.9,6.7
3997,tm844497,,7.6
3998,tm420181,6.9,7.7
3999,tm847623,3.3,4.8
4000,tm925218,5.2,4.8
4001,ts188991,6.3,7.3
4002,ts90511,7.3,7.3
4003,ts237239,,7.4
4004,tm977464,6.7,10.0
4005,ts191285,7.6,9.2
4006,tm946360,6.1,6.4
4007,tm858416,,6.7
4008,tm984935,7.5,7.7
4009,tm917325,5.0,8.0
4010,tm838954,6.3,5.4
4011,tm675154,5.8,5.3
4012,ts91125,,8.5
4013,tm844662,7.4,7.0
4014,tm918853,6.5,6.8
4015,ts216698,,10.0
4016,tm460815,6.3,6.1
4017,ts90466,5.7,8.3
4018,tm856424,6.5,6.6
4019,tm470252,6.2,7.4
4020,tm919082,6.2,6.7
4021,tm843938,6.9,7.5
4022,ts226410,7.9,8.3
4023,tm455161,5.2,7.1
4024,tm869307,8.2,
4025,tm452440,4.5,6.5
4026,tm849407,6.4,6.9
4027,ts223690,,10.0
4028,tm898759,,5.8
4029,tm831934,5.4,
4030,tm465427,5.0,6.3
4031,tm851346,6.5,5.3
4032,tm834230,,5.3
4033,tm475339,6.3,6.8
4034,tm892081,6.1,6.3
4035,ts78324,5.5,4.5
4036,tm954543,5.3,5.2
4037,tm975398,4.8,4.5
4038,ts113748,6.6,6.6
4039,tm948916,5.4,5.6
4040,ts222625,7.9,9.2
4041,ts90508,4.3,5.6
4042,ts221041,4.9,9.3
4043,ts223084,5.5,6.6
4044,ts269157,7.0,7.3
4045,tm897771,,7.5
4046,tm910999,5.1,6.6
4047,ts101503,4.1,8.2
4048,tm830833,4.5,5.6
4049,tm819497,3.8,5.5
4050,tm836674,4.8,6.7
4051,ts269740,6.0,10.0
4052,tm373452,7.7,6.8
4053,tm982100,6.3,8.4
4054,ts90789,7.0,7.6
4055,tm945825,2.3,5.3
4056,tm885669,6.0,6.6
4057,tm945435,6.5,10.0
4058,tm474061,4.9,6.4
4059,tm837843,6.6,5.6
4060,tm840761,,6.9
4061,tm856593,7.0,7.2
4062,tm948607,5.8,6.3
4063,tm351938,3.9,4.3
4064,tm470597,7.0,6.8
4065,tm426630,7.1,6.9
4066,tm483602,6.5,7.4
4067,tm886214,4.2,6.4
4068,tm919903,5.6,6.2
4069,tm835305,,7.9
4070,tm455981,8.6,7.7
4071,tm836638,5.8,7.2
4072,ts59542,,7.2
4073,ts105589,7.6,8.2
4074,tm847008,6.5,7.0
4075,ts222438,,8.1
4076,tm452929,4.8,4.6
4077,tm845532,7.2,7.5
4078,tm818786,4.9,5.8
4079,tm834715,8.4,8.3
4080,tm830795,7.2,6.8
4081,tm450095,7.4,7.4
4082,tm833382,5.8,6.0
4083,ts222802,7.4,7.4
4084,tm477006,6.2,4.6
4085,ts243256,5.7,6.8
4086,ts250803,7.7,7.7
4087,tm825952,6.5,6.1
4088,tm863992,6.8,6.9
4089,ts112733,6.8,7.4
4090,ts90095,3.4,6.5
4091,tm466832,6.5,6.8
4092,tm845020,6.0,6.4
4093,tm871330,4.6,6.5
4094,tm458418,7.1,7.9
4095,tm817087,6.5,7.1
4096,tm461827,5.3,5.0
4097,tm947555,5.5,5.3
4098,tm372035,4.6,4.3
4099,ts250920,7.0,6.4
4100,tm819016,6.7,6.1
4101,tm838765,5.4,6.4
4102,tm818588,5.2,6.1
4103,tm811971,7.7,8.1
4104,ts112667,7.9,8.7
4105,tm845850,6.5,8.2
4106,ts104507,6.7,7.1
4107,tm884616,6.4,6.8
4108,tm850822,6.8,6.2
4109,tm931158,7.8,7.4
4110,ts223062,,7.0
4111,tm898180,,7.8
4112,tm677746,6.2,6.7
4113,tm452867,6.3,6.0
4114,ts222803,7.3,7.1
4115,tm464527,7.0,7.0
4116,tm458721,5.4,6.2
4117,tm492043,5.8,6.7
4118,tm881891,5.9,6.5
4119,tm929630,5.3,5.8
4120,tm935993,7.1,7.5
4121,tm901947,7.2,7.8
4122,ts88821,7.2,7.9
4123,ts89336,6.7,8.5
4124,ts250800,,7.1
4125,ts223078,,7.1
4126,tm843944,,6.4
4127,tm850730,,6.9
4128,ts87680,5.9,6.2
4129,ts89331,6.7,6.3
4130,tm976632,3.0,4.4
4131,tm469025,7.0,8.6
4132,tm857873,,4.8
4133,tm890591,,6.8
4134,tm921416,5.8,5.8
4135,ts87599,7.2,9.0
4136,tm849937,5.4,7.0
4137,tm861718,5.9,5.9
4138,tm937044,6.7,7.1
4139,ts252318,4.2,5.7
4140,tm442199,4.3,5.6
4141,tm455197,7.0,6.9
4142,tm840224,7.4,7.0
4143,tm459329,5.1,7.3
4144,tm453727,4.5,5.6
4145,tm818154,6.5,6.7
4146,ts225539,7.7,8.7
4147,ts89330,7.5,9.0
4148,tm832843,6.9,7.5
4149,tm919210,7.7,6.8
4150,tm851912,5.6,7.4
4151,tm941531,5.2,6.3
4152,tm938466,5.1,4.4
4153,ts251616,5.5,8.7
4154,tm977478,6.6,6.2
4155,tm912190,5.6,5.6
4156,tm873159,6.4,7.5
4157,tm957567,6.2,5.9
4158,tm468200,8.0,7.7
4159,ts222835,6.5,6.4
4160,ts236197,,6.9
4161,tm893874,5.7,6.7
4162,tm931701,5.5,6.2
4163,tm885470,,8.0
4164,tm827640,6.3,7.0
4165,tm908529,5.7,6.4
4166,ts238316,8.4,
4167,tm817284,6.1,5.8
4168,tm979689,,6.4
4169,ts268997,6.5,8.5
4170,tm975765,8.5,8.8
4171,tm977782,7.1,7.9
4172,tm429172,5.5,5.9
4173,tm849131,3.4,6.1
4174,tm854749,,5.7
4175,ts223098,4.7,10.0
4176,ts221851,7.0,7.4
4177,tm929600,6.8,8.4
4178,ts222599,8.2,7.2
4179,tm977952,5.5,6.3
4180,tm824560,5.8,6.6
4181,tm920320,7.8,7.0
4182,tm466426,4.3,5.1
4183,tm853910,7.7,8.1
4184,tm898699,6.6,6.8
4185,tm854682,4.9,6.8
4186,tm828326,7.6,7.4
4187,tm835512,5.9,6.2
4188,tm841239,7.1,7.0
4189,ts241246,6.2,2.0
4190,ts189314,6.5,6.2
4191,ts233367,6.1,8.5
4192,tm446480,7.7,8.4
4193,tm423624,5.6,5.8
4194,ts214463,7.8,
4195,ts89679,8.0,4.9
4196,tm889390,,8.1
4197,tm912327,5.1,7.2
4198,tm852662,6.2,6.1
4199,tm452996,5.7,6.0
4200,ts88146,7.3,6.0
4201,tm889647,6.3,6.0
4202,ts266898,6.0,10.0
4203,tm1079495,4.6,7.3
4204,ts89363,6.8,8.0
4205,tm885845,6.3,7.1
4206,tm851860,6.1,7.5
4207,tm943771,7.1,6.3
4208,tm1005077,5.6,
4209,tm462551,3.9,4.3
4210,tm840723,7.5,6.1
4211,tm898773,6.5,6.7
4212,ts222942,6.6,9.1
4213,tm908777,6.4,7.1
4214,tm1028083,4.5,5.0
4215,tm938227,5.2,5.9
4216,tm937265,5.8,7.9
4217,tm917999,5.5,6.4
4218,tm832684,7.0,6.4
4219,tm463038,5.3,6.0
4220,ts213071,5.6,9.3
4221,tm845117,6.3,6.3
4222,tm822596,5.3,6.4
4223,tm837648,,7.6
4224,tm844208,7.4,7.2
4225,tm824858,6.0,4.6
4226,ts222838,,7.2
4227,tm944631,8.1,9.0
4228,tm843958,3.1,5.6
4229,ts225377,7.4,7.3
4230,tm511991,6.6,7.0
4231,ts266966,5.0,
4232,tm1149814,4.6,
4233,ts235689,5.0,7.5
4234,tm846941,,6.5
4235,tm957792,4.7,
4236,tm474862,6.0,7.1
4237,tm853485,7.7,7.2
4238,tm849323,3.3,4.2
4239,tm425944,6.2,5.9
4240,tm469432,7.6,6.5
4241,tm501222,5.3,5.6
4242,ts251072,6.5,6.7
4243,tm428506,7.3,6.8
4244,tm957903,7.2,8.5
4245,tm923612,6.0,5.0
4246,tm838705,4.9,5.6
4247,ts252015,5.5,7.7
4248,tm946277,7.0,5.9
4249,tm884531,,8.0
4250,tm973335,5.5,5.7
4251,tm847212,,6.4
4252,tm822099,8.2,
4253,tm234980,5.5,5.0
4254,tm910612,5.5,5.7
4255,tm850382,8.0,7.4
4256,tm464509,8.4,7.6
4257,tm820116,6.4,7.1
4258,tm856945,,6.4
4259,tm859143,6.9,7.6
4260,tm918026,6.4,6.4
4261,tm1096875,,6.5
4262,tm918960,6.1,7.6
4263,ts89340,7.5,7.4
4264,ts103574,6.3,7.0
4265,ts218367,5.0,10.0
4266,tm840216,6.5,6.5
4267,tm938048,7.0,6.9
4268,tm821662,7.4,6.8
4269,tm540277,6.3,6.7
4270,tm810642,4.8,6.0
4271,tm984018,6.9,7.0
4272,tm946801,6.7,7.4
4273,ts221891,7.5,10.0
4274,tm1172010,6.5,
4275,tm950808,,5.2
4276,tm847630,2.7,2.9
4277,ts89531,,8.0
4278,tm946927,7.0,7.8
4279,tm883113,,6.2
4280,ts218504,6.8,7.0
4281,tm431769,7.0,6.1
4282,tm849251,,6.3
4283,ts237487,6.2,9.0
4284,tm878995,5.1,6.8
4285,tm856545,5.5,6.3
4286,tm474263,5.2,5.5
4287,tm462037,5.1,6.3
4288,tm851499,7.7,8.3
4289,tm927033,6.9,10.0
4290,tm849102,4.6,
4291,tm810836,,6.8
4292,tm954606,5.8,6.7
4293,tm431810,7.2,6.8
4294,tm469966,6.5,6.4
4295,tm818239,5.3,5.0
4296,ts222980,4.7,10.0
4297,ts221151,6.6,6.0
4298,tm468724,,6.3
4299,tm469510,5.5,4.0
4300,tm845607,5.2,6.9
4301,tm926528,6.9,7.3
4302,tm1013697,3.7,3.8
4303,tm854454,6.9,7.0
4304,ts269085,,
4305,ts269073,4.7,5.5
4306,tm473813,6.5,5.9
4307,tm1226722,4.4,5.7
4308,tm863611,7.5,
4309,tm998899,6.4,7.1
4310,tm826875,5.3,5.4
4311,ts258169,5.8,6.7
4312,tm845370,,5.4
4313,ts92405,5.3,7.0
4314,tm452900,7.2,7.7
4315,tm918962,4.9,6.2
4316,tm908128,6.9,5.3
4317,tm1026231,,7.0
4318,ts223110,6.8,7.7
4319,tm882606,7.2,6.0
4320,ts218776,6.9,10.0
4321,tm473647,6.9,7.0
4322,tm830994,,7.5
4323,tm452574,7.2,6.8
4324,tm840242,6.0,5.9
4325,ts88608,7.2,9.0
4326,tm115973,6.7,5.0
4327,ts234501,7.2,10.0
4328,tm869373,6.7,7.1
4329,tm843143,4.0,6.4
4330,ts237304,,8.7
4331,ts253288,5.3,10.0
4332,tm848444,5.9,6.2
4333,ts89895,6.4,8.4
4334,tm823350,2.8,8.4
4335,ts262228,6.7,
4336,tm431349,7.0,7.8
4337,tm881984,5.9,6.0
4338,tm451852,5.4,5.7
4339,tm842829,5.3,5.9
4340,tm451584,6.7,6.0
4341,tm935388,5.7,6.3
4342,tm907704,6.6,7.0
4343,tm452237,4.0,6.6
4344,tm456074,6.6,6.6
4345,tm894241,6.0,6.9
4346,ts224906,7.7,7.7
4347,tm887052,7.3,6.2
4348,tm458363,6.0,5.25
4349,tm845942,5.8,6.1
4350,tm498444,5.9,
4351,tm824324,,5.6
4352,tm831196,6.5,5.0
4353,tm819841,7.8,7.4
4354,tm841410,,6.7
4355,tm996316,7.5,5.5
4356,ts262037,7.4,
4357,tm845588,,
4358,ts255867,,
4359,tm834653,5.5,
4360,tm894858,,
4361,tm971431,,7.9
4362,tm465984,,5.0
4363,tm863280,5.6,6.5
4364,ts225708,4.3,10.0
4365,tm866782,5.6,5.8
4366,tm810423,7.6,7.5
4367,tm918373,4.8,6.5
4368,tm457410,6.0,5.6
4369,tm940566,3.5,4.8
4370,tm825210,3.0,
4371,tm460259,6.1,6.0
4372,tm896246,5.7,5.6
4373,ts217553,,5.0
4374,tm483190,5.9,
4375,tm925785,2.7,4.3
4376,tm454464,6.3,6.3
4377,tm484173,6.2,5.8
4378,tm919920,6.6,6.1
4379,ts269283,,7.7
4380,tm405637,6.0,6.0
4381,tm478962,6.5,7.0
4382,tm813634,5.8,4.0
4383,tm877746,5.6,
4384,tm938333,6.4,7.3
4385,ts89182,6.4,8.3
4386,tm828318,6.9,5.6
4387,tm455715,6.5,6.8
4388,ts243189,8.3,
4389,tm977184,6.1,6.9
4390,tm474695,6.8,7.1
4391,tm845616,5.9,4.6
4392,tm826677,,6.2
4393,ts234505,6.2,7.0
4394,ts224261,5.7,10.0
4395,tm1000551,5.1,7.7
4396,tm943808,7.1,8.1
4397,tm975616,8.0,8.5
4398,tm373471,3.3,5.2
4399,tm936519,,5.8
4400,tm946795,6.1,7.4
4401,tm813936,5.9,6.5
4402,ts88166,6.2,7.1
4403,tm918258,5.8,6.313
4404,tm1047951,3.0,
4405,tm493556,6.2,
4406,tm882875,,5.4
4407,ts221472,5.2,6.5
4408,tm460411,4.4,4.1
4409,tm816432,5.4,5.3
4410,tm1020701,7.2,6.5
4411,tm839479,6.6,7.6
4412,tm828570,7.0,
4413,tm466850,7.3,7.7
4414,tm835445,6.9,6.5
4415,tm1004219,5.7,4.0
4416,tm435327,8.0,8.6
4417,tm435836,6.8,7.2
4418,tm983091,,6.0
4419,ts222687,5.8,10.0
4420,tm674135,7.0,6.9
4421,tm938434,3.9,6.6
4422,tm912415,6.3,4.9
4423,tm992712,6.3,6.0
4424,ts298837,5.6,
4425,tm475638,3.0,7.1
4426,ts251607,3.6,10.0
4427,ts213611,7.2,9.0
4428,tm980358,,7.3
4429,tm483511,3.7,6.6
4430,ts101042,7.1,6.9
4431,ts269280,5.0,7.9
4432,ts255418,7.9,8.3
4433,tm830151,7.4,7.8
4434,tm1026240,6.5,7.0
4435,tm885938,,7.7
4436,ts225513,,6.9
4437,tm838007,5.5,5.9
4438,tm845552,,6.3
4439,ts237556,4.3,7.0
4440,tm873357,6.9,
4441,tm810357,,7.0
4442,tm1062350,4.5,10.0
4443,tm457296,5.5,5.4
4444,tm982569,4.7,6.6
4445,tm840208,5.9,6.3
4446,ts229700,,
4447,tm840236,6.1,5.7
4448,tm844978,6.6,5.8
4449,tm885364,,6.9
4450,ts45322,8.0,9.0
4451,tm849599,5.1,6.5
4452,ts257243,6.8,8.0
4453,tm981475,6.1,6.6
4454,tm882700,,3.6
4455,ts89740,7.4,9.0
4456,tm850176,,5.9
4457,tm945831,,7.7
4458,ts256134,6.4,9.7
4459,tm862830,4.4,7.0
4460,tm971819,6.2,
4461,tm915354,5.7,5.1
4462,tm881575,7.2,4.0
4463,ts218000,6.6,8.0
4464,tm848261,3.5,4.0
4465,tm454431,5.9,6.0
4466,tm890479,,4.7
4467,tm982018,5.5,6.5
4468,tm1015303,4.7,
4469,tm813231,6.4,6.0
4470,tm835414,8.0,7.1
4471,tm823459,6.5,5.9
4472,tm832463,6.2,6.0
4473,ts252695,5.0,8.0
4474,tm836449,6.1,6.5
4475,tm832844,6.3,5.3
4476,tm898322,6.7,
4477,tm925702,6.7,5.0
4478,tm887376,,6.0
4479,tm472999,7.0,9.3
4480,tm859424,,8.5
4481,tm863879,,6.8
4482,tm925186,3.8,5.6
4483,tm852728,5.7,
4484,ts283159,5.0,2.0
4485,tm846630,5.9,7.4
4486,tm918959,,2.7
4487,tm881973,,
4488,ts90648,,10.0
4489,tm813929,6.2,4.0
4490,tm475815,4.3,5.8
4491,tm683841,7.3,6.1
4492,tm468824,5.7,6.2
4493,tm474647,4.4,6.1
4494,tm854786,7.5,7.7
4495,ts222901,5.4,10.0
4496,tm973704,7.6,7.7
4497,tm467735,6.4,7.1
4498,ts250872,5.2,8.3
4499,ts90568,,9.0
4500,tm1036794,,
4501,tm676905,7.1,
4502,tm844201,4.8,6.0
4503,tm833361,,7.0
4504,tm437379,6.6,6.0
4505,tm847805,7.6,7.5
4506,tm814652,8.3,7.6
4507,tm920599,,6.5
4508,tm813938,4.7,6.6
4509,tm461532,4.4,4.2
4510,tm820338,5.6,6.1
4511,tm844236,,6.4
4512,tm822502,7.0,8.0
4513,tm989205,,
4514,ts218307,6.6,10.0
4515,tm839761,7.2,9.3
4516,tm468651,6.0,8.4
4517,tm834121,,6.8
4518,tm474618,6.5,6.6
4519,tm474496,3.8,7.5
4520,tm677904,6.5,
4521,tm476708,5.6,5.0
4522,tm822210,6.1,
4523,tm949905,3.2,
4524,ts223121,6.8,10.0
4525,tm477403,5.1,6.0
4526,tm935941,5.9,1.0
4527,tm863514,5.5,6.4
4528,tm922943,6.0,
4529,tm439365,4.5,7.5
4530,tm927926,5.7,7.6
4531,tm944561,,7.4
4532,tm818499,5.3,5.2
4533,tm476922,4.5,
4534,tm822272,7.0,7.1
4535,tm466854,7.1,6.9
4536,tm940835,,
4537,tm845594,7.2,6.2
4538,tm1088545,,
4539,tm530822,7.5,7.0
4540,tm463217,7.7,7.0
4541,tm467116,5.0,6.4
4542,tm879556,7.3,4.7
4543,tm838022,6.7,7.1
4544,tm468811,7.3,6.1
4545,tm812593,4.3,6.9
4546,tm814953,6.8,7.3
4547,tm853091,,5.0
4548,tm467955,6.3,6.8
4549,tm846354,6.9,7.5
4550,tm953122,,5.0
4551,tm373655,7.6,7.2
4552,tm896976,,10.0
4553,tm981956,6.1,8.7
4554,tm842869,5.7,6.3
4555,tm918894,6.4,6.5
4556,tm823848,,7.2
4557,tm831125,,5.5
4558,tm843222,,6.0
4559,tm675214,6.2,5.3
4560,tm852775,7.1,6.7
4561,tm822167,5.5,4.6
4562,tm461427,5.7,7.0
4563,tm464212,6.5,7.1
4564,tm1041549,5.2,
4565,tm471802,7.3,8.5
4566,tm837802,2.5,8.5
4567,tm849871,4.6,6.2
4568,tm825934,6.2,6.3
4569,tm866495,4.7,6.2
4570,tm813423,6.8,
4571,tm922407,6.3,5.6
4572,tm461726,,5.8
4573,tm843345,5.1,4.0
4574,tm901961,5.9,
4575,tm483103,5.0,
4576,tm898285,6.6,
4577,tm924556,4.7,3.6
4578,tm976168,7.4,
4579,tm1073424,,10.0
4580,tm451269,5.4,5.7
4581,tm840152,,6.0
4582,tm1080109,,4.0
4583,tm813075,7.3,5.7
4584,tm893510,5.2,6.0
4585,tm475254,6.9,8.0
4586,tm976797,7.8,
4587,ts251929,6.4,5.5
4588,tm873354,6.5,
4589,tm938186,,
4590,tm852060,4.5,
4591,ts252977,,
4592,tm942492,,7.6
4593,tm888850,,6.0
4594,tm882222,,
4595,tm907872,5.5,
4596,ts223115,7.9,10.0
4597,tm474721,5.7,5.9
4598,tm824855,7.2,8.0
4599,tm849565,,7.0
4600,tm851862,4.1,7.2
4601,tm944307,8.4,9.1
4602,tm510525,5.1,4.0
4603,tm835958,6.5,7.5
4604,tm852207,,
4605,tm883070,5.9,8.0
4606,tm855232,,7.8
4607,ts230973,7.8,9.5
4608,tm679270,7.2,7.0
4609,ts255823,5.5,
4610,tm837042,,7.0
4611,tm435295,6.9,6.1
4612,tm678035,5.0,10.0
4613,tm958984,6.7,
4614,tm507191,6.7,8.0
4615,tm836501,5.9,5.0
4616,ts236850,7.7,8.5
4617,tm977772,5.7,6.0
4618,tm430120,6.1,5.5
4619,tm981770,3.2,6.5
4620,ts222512,6.5,8.5
4621,tm878495,6.8,
4622,tm1000166,,
4623,tm929614,6.8,7.3
4624,ts233732,7.2,
4625,tm474405,6.2,4.0
4626,tm454338,6.6,6.8
4627,tm941493,,8.0
4628,tm885948,7.1,6.1
4629,ts235916,4.3,8.0
4630,tm1068745,,3.0
4631,tm912399,4.7,5.8
4632,ts90696,7.2,
4633,tm834608,6.3,6.3
4634,tm925490,6.6,7.0
4635,tm476496,7.6,8.0
4636,tm947446,5.0,5.5
4637,tm456894,,7.5
4638,tm812783,6.1,6.5
4639,tm976519,3.7,4.5
4640,tm1005937,3.3,
4641,tm860204,,6.9
4642,tm833555,,5.8
4643,tm822271,6.1,5.3
4644,tm826983,,6.1
4645,tm980439,5.7,5.8
